bundle,sigma,x,y,z,vx,vy,vz,mass,time
32,5,98.01465300162013,181.36584820902038,-0.25888607952035486,-0.329840962947291,0.19814874291955487,-0.0021817924224050537,0.9703572627366669,4.0023612330439375
32,5,97.98170731765511,181.3855792296069,-0.2591037741189147,-0.32987284144203005,0.1980917495673731,-0.0021816947332680995,0.9703554017469183,4.097655548116412
32,5,97.94875846835777,181.40530457173523,-0.25932145893343167,-0.329904708781751,0.19803475123492834,-0.0021815969741819955,0.9703535407571695,4.192949863188887
32,5,97.91580645483738,181.42502423491365,-0.2595391339569629,-0.3299365649656765,0.19797774792481038,-0.002181499145154454,0.9703516797674209,4.288244178261362
32,5,97.88285127820319,181.44473821865114,-0.2597567991825678,-0.3299684099930305,0.19792073963960888,-0.002181401246193188,0.9703498187776722,4.383538493333837
32,5,97.84989293956457,181.46444652245657,-0.25997445460330604,-0.3300002438630372,0.19786372638191363,-0.002181303277305918,0.9703479577879235,4.478832808406311
32,5,97.81693144003093,181.48414914583924,-0.260192100212238,-0.3300320665749219,0.19780670815431467,-0.0021812052385003665,0.9703460967981749,4.574127123478786
32,5,97.78396678071178,181.50384608830865,-0.2604097360024249,-0.3300638781279105,0.1977496849594021,-0.0021811071297842587,0.9703442358084262,4.669421438551261
32,5,97.75099896271675,181.52353734937464,-0.26062736196692876,-0.33009567852122956,0.19769265679976586,-0.0021810089511653244,0.9703423748186775,4.764715753623736
32,5,97.71802798715547,181.5432229285472,-0.2608449780988124,-0.33012746775410645,0.19763562367799647,-0.002180910702651298,0.9703405138289288,4.86001006869621
32,5,97.68505385513771,181.56290282533658,-0.26106258439113894,-0.3301592458257691,0.1975785855966842,-0.0021808123842499165,0.9703386528391801,4.955304383768685
32,5,97.65207656777322,181.58257703925338,-0.26128018083697324,-0.33019101273544643,0.1975215425584195,-0.002180713995968921,0.9703367918494314,5.05059869884116
32,5,97.61909612617188,181.60224556980842,-0.2614977674293804,-0.3302227684823681,0.19746449456579296,-0.002180615537816056,0.9703349308596828,5.145893013913635
32,5,97.58611253144376,181.62190841651272,-0.2617153441614257,-0.3302545130657643,0.19740744162139537,-0.002180517009799071,0.9703330698699341,5.2411873289861095
32,5,97.55312578469884,181.64156557887765,-0.26193291102617616,-0.33028624648486593,0.19735038372781744,-0.0021804184119257183,0.9703312088801854,5.336481644058583
32,5,97.52013588704723,181.66121705641478,-0.2621504680166993,-0.33031796873890484,0.19729332088765011,-0.002180319744203753,0.9703293478904368,5.431775959131058
32,5,97.48714283959907,181.68086284863594,-0.26236801512606317,-0.3303496798271136,0.1972362531034843,-0.002180221006640936,0.970327486900688,5.527070274203533
32,5,97.45414664346478,181.70050295505322,-0.2625855523473366,-0.3303813797487253,0.19717918037791127,-0.0021801221992450307,0.9703256259109394,5.622364589276008
32,5,97.45414664346478,181.70050295505322,-0.2625855523473366,-0.3303813797487253,0.19717918037791127,-0.0021801221992450307,0.9703256259109394,5.7176589043484825
32,5,97.42114771076862,181.72013813990972,-0.2628030787953252,-0.330413004728481,0.19712218629133138,-0.0021799836890667957,0.9703237649211908,5.812953219420957
32,5,97.38814563778031,181.73976764631257,-0.2630205913860754,-0.33044461854895757,0.19706518728765157,-0.0021798451018771145,0.970321903931442,5.908247534493432
32,5,97.35514042560924,181.7593914737762,-0.26323809011194105,-0.33047622120939424,0.19700818336946735,-0.002179706437685356,0.9703200429416934,6.003541849565907
32,5,97.32213207536505,181.77900962181553,-0.263455574965277,-0.33050781270903035,0.19695117453937444,-0.002179567696500889,0.9703181819519446,6.0988361646383815
32,5,97.28912058815743,181.79862208994572,-0.26367304593843927,-0.33053939304710644,0.19689416079996852,-0.0021794288783330918,0.970316320962196,6.194130479710856
32,5,97.2561059650962,181.81822887768195,-0.26389050302378375,-0.33057096222286353,0.1968371421538456,-0.0021792899831913418,0.9703144599724474,6.289424794783331
32,5,97.22308820729123,181.83782998454,-0.26410794621366823,-0.3306025202355436,0.19678011860360173,-0.002179151011085026,0.9703125989826986,6.384719109855806
32,5,97.19006731585239,181.85742541003572,-0.2643253755004514,-0.33063406708438897,0.19672309015183304,-0.002179011962023531,0.97031073799295,6.480013424928281
32,5,97.15704329188968,181.8770151536852,-0.2645427908764925,-0.33066560276864326,0.19666605680113555,-0.00217887283601625,0.9703088770032013,6.575307740000755
32,5,97.12401613651318,181.89659921500478,-0.26476019233415166,-0.33069712728755024,0.19660901855410584,-0.00217873363307258,0.9703070160134526,6.67060205507323
